point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:SSC_01-035_Corridor_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_035_Corridor,entity:SSC_01-035_Corridor
entity:SSC_01-035_Corridor_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_035_Corridor,entity:SSC_01-035_Corridor
entity:SSC_01-036_Outdoor-Area_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_036_Outdoor_Area,entity:SSC_01-036_Outdoor-Area
entity:SSC_01-036_Outdoor-Area_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_036_Outdoor_Area,entity:SSC_01-036_Outdoor-Area
entity:SSC_01-037_Outdoor-Area_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_037_Outdoor_Area,entity:SSC_01-037_Outdoor-Area
entity:SSC_01-037_Outdoor-Area_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_037_Outdoor_Area,entity:SSC_01-037_Outdoor-Area
entity:SSC_01-038_Storage-Area_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_038_Storage_Area,entity:SSC_01-038_Storage-Area
entity:SSC_01-038_Storage-Area_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_038_Storage_Area,entity:SSC_01-038_Storage-Area
entity:SSC_01-039_IDF-2_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_039_IDF_2,entity:SSC_01-039_IDF-2
entity:SSC_01-039_IDF-2_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_039_IDF_2,entity:SSC_01-039_IDF-2
entity:SSC_01-041_Storage-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_041_Storage_Room,entity:SSC_01-041_Storage-Room
entity:SSC_01-041_Storage-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_041_Storage_Room,entity:SSC_01-041_Storage-Room
entity:SSC_01-206_Corridor_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_206_Corridor,entity:SSC_01-206_Corridor
entity:SSC_01-206_Corridor_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_206_Corridor,entity:SSC_01-206_Corridor
entity:SSC_01-P-1_P-1_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_P_1_P_1,entity:SSC_01-P-1_P-1
entity:SSC_01-P-1_P-1_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_P_1_P_1,entity:SSC_01-P-1_P-1
entity:SSC_01-P-2_P-2_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_P_2_P_2,entity:SSC_01-P-2_P-2
entity:SSC_01-P-2_P-2_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_P_2_P_2,entity:SSC_01-P-2_P-2
entity:SSC_01-ST-1_Stair-1_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_1_Stair_1,entity:SSC_01-ST-1_Stair-1
entity:SSC_01-ST-1_Stair-1_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_1_Stair_1,entity:SSC_01-ST-1_Stair-1
entity:SSC_01-ST-2_Stair-2_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_2_Stair_2,entity:SSC_01-ST-2_Stair-2
entity:SSC_01-ST-2_Stair-2_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_2_Stair_2,entity:SSC_01-ST-2_Stair-2
entity:SSC_01-ST-3_Stair-3_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_3_Stair_3,entity:SSC_01-ST-3_Stair-3
entity:SSC_01-ST-3_Stair-3_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_3_Stair_3,entity:SSC_01-ST-3_Stair-3
entity:SSC_01-ST-4_Stair-4_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_4_Stair_4,entity:SSC_01-ST-4_Stair-4
entity:SSC_01-ST-4_Stair-4_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_4_Stair_4,entity:SSC_01-ST-4_Stair-4
entity:SSC_01-ST-5_Stair-5_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_5_Stair_5,entity:SSC_01-ST-5_Stair-5
entity:SSC_01-ST-5_Stair-5_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_5_Stair_5,entity:SSC_01-ST-5_Stair-5
entity:SSC_01-ST-8_Stair-8_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-8_Stair-8_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-9_Stair-9_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_01-ST-9_Stair-9_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_02-001_Foyer_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-001_Foyer_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-002_Lobby_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-002_Lobby_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-003_Corridor_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-003_Corridor_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-004_Corridor_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-004_Corridor_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-005_Executive-Conference-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-005_Executive-Conference-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-006_Conference-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-006_Conference-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-007_Mezzanine_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-007_Mezzanine_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-008_Toilet_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-008_Toilet_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-010_Vestibule_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-010_Vestibule_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-P-1_Lift_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-1_Lift_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-2_Lift_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-P-2_Lift_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-ST-1_Stair-1_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-1_Stair-1_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-2_Stair-2_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-2_Stair-2_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-8_Stair-8_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_02-ST-8_Stair-8_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_03-001_Directors-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-001_Directors-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-002_Directors-Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-002_Directors-Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-003_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-003_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-004_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-004_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-005_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-005_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-006A_Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006A_Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006B_Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006B_Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006_Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-006_Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-007_Operations-Manager_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-007_Operations-Manager_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-008_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-008_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-009_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-009_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-010_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-010_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-011_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-011_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-012_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-012_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-013_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-013_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-014_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-014_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-015_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-015_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-016_Lounge_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-016_Lounge_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-017_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-017_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-018_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-018_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-019_IT-Managers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-019_IT-Managers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-020_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_020_Researchers_Office,entity:SSC_03-020_Researchers-Office
entity:SSC_03-020_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_020_Researchers_Office,entity:SSC_03-020_Researchers-Office
entity:SSC_03-021_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_021_Visitors_Cubicle,entity:SSC_03-021_Visitors-Cubicle
entity:SSC_03-021_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_021_Visitors_Cubicle,entity:SSC_03-021_Visitors-Cubicle
entity:SSC_03-022_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_022_Researchers_Office,entity:SSC_03-022_Researchers-Office
entity:SSC_03-022_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_022_Researchers_Office,entity:SSC_03-022_Researchers-Office
entity:SSC_03-023_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_023_Researchers_Office,entity:SSC_03-023_Researchers-Office
entity:SSC_03-023_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_023_Researchers_Office,entity:SSC_03-023_Researchers-Office
entity:SSC_03-024_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_024_Visitors_Cubicle,entity:SSC_03-024_Visitors-Cubicle
entity:SSC_03-024_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_024_Visitors_Cubicle,entity:SSC_03-024_Visitors-Cubicle
entity:SSC_03-025_Secretarial-Area_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_025_Secretarial_Area,entity:SSC_03-025_Secretarial-Area
entity:SSC_03-025_Secretarial-Area_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_025_Secretarial_Area,entity:SSC_03-025_Secretarial-Area
entity:SSC_03-026_Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_026_Meeting_Room,entity:SSC_03-026_Meeting-Room
entity:SSC_03-026_Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_026_Meeting_Room,entity:SSC_03-026_Meeting-Room
entity:SSC_03-027_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_027_Researchers_Office,entity:SSC_03-027_Researchers-Office
entity:SSC_03-027_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_027_Researchers_Office,entity:SSC_03-027_Researchers-Office
entity:SSC_03-028_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_028_Visitors_Cubicle,entity:SSC_03-028_Visitors-Cubicle
entity:SSC_03-028_Visitors-Cubicle_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_028_Visitors_Cubicle,entity:SSC_03-028_Visitors-Cubicle
entity:SSC_03-029_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_029_Researchers_Office,entity:SSC_03-029_Researchers-Office
entity:SSC_03-029_Researchers-Office_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_029_Researchers_Office,entity:SSC_03-029_Researchers-Office
entity:SSC_03-030_Assoc-Directors-Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_030_Assoc_Directors_Meeting_Room,entity:SSC_03-030_Assoc-Directors-Meeting-Room
entity:SSC_03-030_Assoc-Directors-Meeting-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,SSC_03_030_Assoc_Directors_Meeting_Room,entity:SSC_03-030_Assoc-Directors-Meeting-Room
entity:SSC_03-031_Assoc-Directors-Office_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,SSC_03_031_Assoc_Directors_Office,entity:SSC_03-031_Assoc-Directors-Office
