point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:QNL_L1-063_Media-Studio-1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-063_Media-Studio-1
entity:QNL_L1-064_Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-064_Storage
entity:QNL_L1-064_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-064_Storage
entity:QNL_L1-065_Media-Studio-1_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-065_Media-Studio-1
entity:QNL_L1-065_Media-Studio-1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-065_Media-Studio-1
entity:QNL_L1-067_Fro-Front-Kitchen_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-067_Fro-Front-Kitchen
entity:QNL_L1-067_Fro-Front-Kitchen_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-067_Fro-Front-Kitchen
entity:QNL_L1-067_Res-Restaurant_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-067_Res-Restaurant
entity:QNL_L1-067_Res-Restaurant_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-067_Res-Restaurant
entity:QNL_L1-067_Restaurant_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-067_Restaurant
entity:QNL_L1-067_Restaurant_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-067_Restaurant
entity:QNL_L1-080_Public-Service_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-080_Public-Service
entity:QNL_L1-080_Public-Service_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-080_Public-Service
entity:QNL_L1-081_Bibliographer1_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-081_Bibliographer1
entity:QNL_L1-081_Bibliographer1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-081_Bibliographer1
entity:QNL_L1-082_Bibliographer2_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-082_Bibliographer2
entity:QNL_L1-082_Bibliographer2_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-082_Bibliographer2
entity:QNL_L1-083_Spec-Coll-Arch_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-083_Spec-Coll-Arch
entity:QNL_L1-083_Spec-Coll-Arch_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-083_Spec-Coll-Arch
entity:QNL_L1-084_R-L-Services_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-084_R-L-Services
entity:QNL_L1-084_R-L-Services_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-084_R-L-Services
entity:QNL_L1-085_Ad-Public-Service_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-085_Ad-Public-Service
entity:QNL_L1-085_Ad-Public-Service_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-085_Ad-Public-Service
entity:QNL_L1-086_Ref-Librarian-1_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-086_Ref-Librarian-1
entity:QNL_L1-086_Ref-Librarian-1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-086_Ref-Librarian-1
entity:QNL_L1-087_Ref-Librarian-2_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-087_Ref-Librarian-2
entity:QNL_L1-087_Ref-Librarian-2_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-087_Ref-Librarian-2
entity:QNL_L1-088_Ref-Librarian-3_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-088_Ref-Librarian-3
entity:QNL_L1-088_Ref-Librarian-3_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-088_Ref-Librarian-3
entity:QNL_L1-089_Ref-Librarian-4_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-089_Ref-Librarian-4
entity:QNL_L1-089_Ref-Librarian-4_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-089_Ref-Librarian-4
entity:QNL_L1-090_Ref-Librarian-5_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-090_Ref-Librarian-5
entity:QNL_L1-090_Ref-Librarian-5_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-090_Ref-Librarian-5
entity:QNL_L1-091_Ref-Librarian-6_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-091_Ref-Librarian-6
entity:QNL_L1-091_Ref-Librarian-6_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-091_Ref-Librarian-6
entity:QNL_L1-092_Ref-Librarian-7_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-092_Ref-Librarian-7
entity:QNL_L1-092_Ref-Librarian-7_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-092_Ref-Librarian-7
entity:QNL_L1-093_Ref-Librarian-8_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-093_Ref-Librarian-8
entity:QNL_L1-093_Ref-Librarian-8_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-093_Ref-Librarian-8
entity:QNL_L1-094_Ref-Librarian-9_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-094_Ref-Librarian-9
entity:QNL_L1-094_Ref-Librarian-9_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-094_Ref-Librarian-9
entity:QNL_L1-095_Ref-Librarian-10_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-095_Ref-Librarian-10
entity:QNL_L1-095_Ref-Librarian-10_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-095_Ref-Librarian-10
entity:QNL_L1-096_Ref-Librarian-11_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-096_Ref-Librarian-11
entity:QNL_L1-096_Ref-Librarian-11_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-096_Ref-Librarian-11
entity:QNL_L1-097_Ref-Librarian-12_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-097_Ref-Librarian-12
entity:QNL_L1-097_Ref-Librarian-12_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-097_Ref-Librarian-12
entity:QNL_L1-098_Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-098_Storage
entity:QNL_L1-098_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-098_Storage
entity:QNL_L1-099_IDF-Room-02_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-099_IDF-Room-02
entity:QNL_L1-099_IDF-Room-02_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-099_IDF-Room-02
entity:QNL_L1-100_Aerial-Platform-Parking_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-100_Aerial-Platform-Parking
entity:QNL_L1-100_Aerial-Platform-Parking_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-100_Aerial-Platform-Parking
entity:QNL_L1-101_Rest-Room-Men_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-101_Rest-Room-Men
entity:QNL_L1-101_Rest-Room-Men_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-101_Rest-Room-Men
entity:QNL_L1-102_Rest-Room-Women_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-102_Rest-Room-Women
entity:QNL_L1-102_Rest-Room-Women_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-102_Rest-Room-Women
entity:QNL_L1-104_Fem-Prayer-Room-Female_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-104_Fem-Prayer-Room-Female
entity:QNL_L1-104_Fem-Prayer-Room-Female_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-104_Fem-Prayer-Room-Female
entity:QNL_L1-104_Mel-Prayer-Room-Male_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-104_Mel-Prayer-Room-Male
entity:QNL_L1-104_Mel-Prayer-Room-Male_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-104_Mel-Prayer-Room-Male
entity:QNL_L1-104_Prayer-Room-Female_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-104_Prayer-Room-Female
entity:QNL_L1-104_Prayer-Room-Female_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-104_Prayer-Room-Female
entity:QNL_L1-105_Ablution-Men_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-105_Ablution-Men
entity:QNL_L1-105_Ablution-Men_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-105_Ablution-Men
entity:QNL_L1-106_Ablution-Women_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-106_Ablution-Women
entity:QNL_L1-106_Ablution-Women_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-106_Ablution-Women
entity:QNL_L1-130_Public-Space_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-130_Public-Space
entity:QNL_L1-130_Public-Space_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-130_Public-Space
entity:QNL_L1-140_Special-Events_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-140_Special-Events
entity:QNL_L1-140_Special-Events_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-140_Special-Events
entity:QNL_L1-142_Learning-Commons_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-142_Learning-Commons
entity:QNL_L1-142_Learning-Commons_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-142_Learning-Commons
entity:QNL_L1-144_ILL-Director_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-144_ILL-Director
entity:QNL_L1-144_ILL-Director_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-144_ILL-Director
entity:QNL_L1-145_ILL-Director_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-145_ILL-Director
entity:QNL_L1-145_ILL-Director_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-145_ILL-Director
entity:QNL_L1-150_Restaurant_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-150_Restaurant
entity:QNL_L1-150_Restaurant_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-150_Restaurant
entity:QNL_L1-153_Furniture-Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-153_Furniture-Storage
entity:QNL_L1-153_Furniture-Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-153_Furniture-Storage
entity:QNL_L1-154_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-154_Corridor
entity:QNL_L1-154_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-154_Corridor
entity:QNL_L1-155_Security-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-155_Security-Room
entity:QNL_L1-155_Security-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-155_Security-Room
entity:QNL_L1-156_M2-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-156_M2-HVAC-Shaft
entity:QNL_L1-156_M2-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-156_M2-HVAC-Shaft
entity:QNL_L1-157_E2-Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-157_E2-Elec-Shaft
entity:QNL_L1-157_E2-Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-157_E2-Elec-Shaft
entity:QNL_L1-158_M1-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-158_M1-HVAC-Shaft
entity:QNL_L1-158_M1-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-158_M1-HVAC-Shaft
entity:QNL_L1-159_E1-Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-159_E1-Elec-Shaft
entity:QNL_L1-159_E1-Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-159_E1-Elec-Shaft
entity:QNL_L1-160_M3-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-160_M3-HVAC-Shaft
entity:QNL_L1-160_M3-HVAC-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-160_M3-HVAC-Shaft
entity:QNL_L1-161_N2-Pipe-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-161_N2-Pipe-Shaft
entity:QNL_L1-161_N2-Pipe-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-161_N2-Pipe-Shaft
entity:QNL_L1-162_Store_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-162_Store
entity:QNL_L1-162_Store_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-162_Store
entity:QNL_L1-990_Vestibule_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-990_Vestibule
entity:QNL_L1-990_Vestibule_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-990_Vestibule
entity:QNL_L1-991_External-Book-Drop_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-991_External-Book-Drop
entity:QNL_L1-991_External-Book-Drop_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-991_External-Book-Drop
entity:QNL_L1-BC1_Bridge-Ceiling_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BC1_Bridge-Ceiling
entity:QNL_L1-BC1_Bridge-Ceiling_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BC1_Bridge-Ceiling
entity:QNL_L1-BC2_Bridge-Ceiling_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BC2_Bridge-Ceiling
entity:QNL_L1-BC2_Bridge-Ceiling_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BC2_Bridge-Ceiling
entity:QNL_L1-BI_Bridge-IDF_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BI_Bridge-IDF
entity:QNL_L1-BI_Bridge-IDF_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BI_Bridge-IDF
entity:QNL_L1-BR1_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR1_Bridge-Ceiling-Void
entity:QNL_L1-BR1_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR1_Bridge-Ceiling-Void
entity:QNL_L1-BR2_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR2_Bridge-Ceiling-Void
entity:QNL_L1-BR2_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR2_Bridge-Ceiling-Void
entity:QNL_L1-BR3_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR3_Bridge-Ceiling-Void
entity:QNL_L1-BR3_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR3_Bridge-Ceiling-Void
entity:QNL_L1-BR4_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR4_Bridge-Ceiling-Void
entity:QNL_L1-BR4_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR4_Bridge-Ceiling-Void
entity:QNL_L1-BR5_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR5_Bridge-Ceiling-Void
entity:QNL_L1-BR5_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR5_Bridge-Ceiling-Void
entity:QNL_L1-BR6_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-BR6_Bridge-Ceiling-Void
entity:QNL_L1-BR6_Bridge-Ceiling-Void_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-BR6_Bridge-Ceiling-Void
entity:QNL_L1-E1_Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-E1_Elec-Shaft
entity:QNL_L1-E1_Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-E1_Elec-Shaft
entity:QNL_L1-E2_Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-E2_Elec-Shaft
entity:QNL_L1-E2_Elec-Shaft_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-E2_Elec-Shaft
entity:QNL_L1-L-1_L-1_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-L-1_L-1
entity:QNL_L1-L-1_L-1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-L-1_L-1
entity:QNL_L1-L-2_L-2_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-L-2_L-2
entity:QNL_L1-L-2_L-2_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-L-2_L-2
entity:QNL_L1-L-3_L-3_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-L-3_L-3
entity:QNL_L1-L-3_L-3_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-L-3_L-3
entity:QNL_L1-L-4_L-4_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-L-4_L-4
entity:QNL_L1-L-4_L-4_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-L-4_L-4
entity:QNL_L1-L-5_L-5_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_L1-L-5_L-5
entity:QNL_L1-L-5_L-5_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_L1-L-5_L-5
