subject,subjectType,predicate,object,objectType,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val
entity:QNL_VAV_2F_S13_005,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_005,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_022_ACADEMIC_PERS_LIBRARIA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_005,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_005,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_006,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_022_ACADEMIC_PERS_LIBRARIA,rec:Room,rdfs:label_en,QNL VAV 2F S13 006,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_006,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_006,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_006,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_022_ACADEMIC_PERS_LIBRARIA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_006,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_006,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_007,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_023_AD_ADMIN_&_PLANNING,rec:Room,rdfs:label_en,QNL VAV 2F S13 007,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_007,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_007,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_007,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_023_AD_ADMIN_&_PLANNING,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_007,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_007,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_008,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_024_OFFICE_COORD,rec:Room,rdfs:label_en,QNL VAV 2F S13 008,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_008,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_008,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_008,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_024_OFFICE_COORD,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_008,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_008,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_004,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_025_OPEN_OFFICE,rec:Room,rdfs:label_en,QNL VAV 2F S13 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_004,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_004,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_004,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_025_OPEN_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_004,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_004,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_009,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_025_OPEN_OFFICE,rec:Room,rdfs:label_en,QNL VAV 2F S13 009,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_009,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_009,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_009,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_025_OPEN_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_009,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_009,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_003,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_043_SERVICE_&_LOUNGE,rec:Room,rdfs:label_en,QNL VAV 2F S13 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_003,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_003,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_003,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_043_SERVICE_&_LOUNGE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_003,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_003,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_001,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_044_LIBDIRECTORS_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S13 001,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_001,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_001,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_001,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_044_LIBDIRECTORS_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_001,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_001,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_002,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_044_LIBDIRECTORS_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S13 002,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_002,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_002,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_002,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_044_LIBDIRECTORS_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_002,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_002,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_005,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_046_VIP_MEETING,rec:Room,rdfs:label_en,QNL VAV 2F S15 005,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_005,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_005,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_005,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_046_VIP_MEETING,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_005,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S15_005,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_016,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_048_VIP_WATING,rec:Room,rdfs:label_en,QNL VAV 2F S13 016,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_016,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_016,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_016,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_048_VIP_WATING,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S13_016,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S13_016,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_001,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_051_VIP_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S15 001,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_001,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_001,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_001,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_051_VIP_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_001,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S15_001,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_002,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_051_VIP_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S15 002,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_002,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_002,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_002,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_051_VIP_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_002,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S15_002,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_003,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_051_VIP_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S15 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_003,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_003,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_003,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_051_VIP_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_003,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S15_003,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_004,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L2_051_VIP_ROOM,rec:Room,rdfs:label_en,QNL VAV 2F S15 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_004,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_004,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_004,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L2_051_VIP_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_2F_S15_004,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_2F_S15_004,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_008,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_105_SECURITY_CONTOL_ROOM,rec:Room,rdfs:label_en,QNL VAV B S13 008,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_008,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_008,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_008,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_105_SECURITY_CONTOL_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_008,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S13_008,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_021,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,rdfs:label_en,QNL VAV 1F S15 021,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_021,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_021,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_021,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_021,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_1F_S15_021,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_022,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,rdfs:label_en,QNL VAV 1F S15 022,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_022,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_022,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_022,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_022,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_1F_S15_022,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_023,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,rdfs:label_en,QNL VAV 1F S15 023,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_023,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_023,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_023,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_023,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_1F_S15_023,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_024,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,rdfs:label_en,QNL VAV 1F S15 024,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_024,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_024,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_024,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_L1_104_PRAYER_ROOM_FEMALE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_1F_S15_024,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_1F_S15_024,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_001,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,rdfs:label_en,QNL VAV B S11 001,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_001,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_001,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_001,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_001,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_001,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_002,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,rdfs:label_en,QNL VAV B S11 002,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_002,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_002,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_002,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_002,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_002,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_011,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,rdfs:label_en,QNL VAV B S11 011,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_011,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_011,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_011,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_011,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_011,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_012,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,rdfs:label_en,QNL VAV B S11 012,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_012,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_012,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_012,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001A_BREAK_OUT_AREA,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_012,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_012,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_003,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,rdfs:label_en,QNL VAV B S11 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_003,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_003,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_003,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_003,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_003,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_004,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,rdfs:label_en,QNL VAV B S11 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_004,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_004,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_004,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_004,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_004,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_005,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,rdfs:label_en,QNL VAV B S11 005,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_005,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_005,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_011,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_005,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_005,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S11_005,,,,,,,,,,,,,,
entity:QNL_VAV_B_S11_006,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,rec:Room,rdfs:label_en,QNL VAV B S11 006,,,,,,,,,,,,,,,,,,,,
